Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Direct GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Order,log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Total GHG Emissions (Metric Tons CO2e),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
4932893,158994.0,1988,2,100,5.2,0.0,12.9,2662.5,40.625842,-73.981462,12.0,472.0,9.295692039075686,-0.10536051565782628,3.742420221041966,2.5572273113676265,7.88702081001768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4942503,87000.0,2011,1,100,61.3,0.3,115.3,5087.5,40.838544,-73.900938,3.0,167.0,8.896588071791218,2.2925347571405443,5.884435974349459,4.747537427275013,8.53454182975085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2676191,460730.0,1929,1,100,44.4,0.0,528.3,6317.4,40.754707,-73.986753,5.0,113.0,7.88758403166028,2.2617630984737906,7.804700079258755,6.26966430417027,8.75106301009077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2612495,71063.0,1920,1,100,49.0,,0.0,,40.751385,-73.979915,6.0,82.0,7.762170607138205,,5.420092423473958,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3955411,50251.0,1924,1,100,8.1,0.1,22.7,4893.4,40.853205,-73.909071,5.0,243.0,8.882946799288174,-1.2039728043259361,3.342861804649192,3.122364924487357,8.495642637385792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4926063,56250.0,1922,1,100,195.8,0.9,584.6,,40.869204,-73.890193,7.0,40302.0,8.974744612722734,2.151762203259462,6.609618748626497,6.370927852677146,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5060071,102523.0,2003,1,100,47.0,,0.0,,40.906898,-73.904273,8.0,323.0,9.092344813738475,2.6100697927420065,6.10367653771491,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3535593,57880.0,1935,1,100,25.8,,0.0,398.9,,,,,9.504128762859725,2.028148247292285,5.000584958242754,,5.988710758911361,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3524047,54600.0,1941,1,100,85.6,0.7,196.6,3577.9,40.63645,-73.958165,14.0,51601.0,9.280425979542871,1.7404661748405046,5.685279003091641,5.281171207713066,8.182531315103473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3523450,60000.0,1938,1,100,66.1,0.6,205.0,3148.0,40.629031,-73.967011,14.0,456.0,9.326878188224134,1.0647107369924282,5.599902344168809,5.3230099791384085,8.054522609537294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3395621,83526.0,1931,1,100,75.0,0.5,211.1,,40.625894,-73.980215,12.0,472.0,9.295232838994146,2.066862759472976,6.048789613727251,5.352331954854275,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2829951,130440.0,1940,1,100,151.5,,1083.3,5817.3,,,,,9.53899642739739,-0.6931471805599453,7.0058796769753355,6.9877672169515215,8.668591515556683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4039186,325680.0,1962,1,100,74.9,,0.0,,40.769172,-73.961046,8.0,128.0,8.378390788535778,2.174751721484161,7.439147943688092,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2669937,837002.0,2005,1,100,95.8,0.0,133.5,,40.769481,-73.98088,7.0,145.0,8.01102337918644,2.766319109226186,8.787647718201391,4.894101477840304,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2711191,75512.0,1932,1,100,50.6,0.0,5.4,,40.758696,-73.963864,6.0,108.0,8.30795254527102,1.5686159179138452,5.719983853994209,1.6863989535702288,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4947553,106596.0,1896,1,95,45.2,0.0,189.5,,40.80832,-73.936662,11.0,206.0,8.561784074744113,1.791759469228055,5.985446474782419,5.244389024522481,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5833359,300145.0,1966,2,100,147.7,1.2,1974.8,,,,,,9.55810574328497,1.547562508716013,7.786967002614872,7.588222406384708,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3095969,51300.0,1972,1,100,39.3,,52.8,,,,,,9.583144537844786,,4.994505912166372,3.966511190712216,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3530206,50400.0,1929,1,100,72.3,0.7,169.6,2486.5,40.576785,-73.962267,13.0,36002.0,9.38353709043758,0.9555114450274363,5.354697699984144,5.133442723357803,7.818631378154794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5533749,149520.0,1966,1,95,70.8,0.6,444.9,13738.3,40.629747,-73.925094,18.0,728.0,9.37526141408997,1.410986973710262,6.476356788847468,6.097849537811996,9.52794283177517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2665209,167409.0,2006,1,100,70.9,0.5,447.6,,40.828949,-73.891897,3.0,125.0,8.903951072058707,1.791759469228055,6.6433990318338525,6.10389997643777,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2669798,153064.0,1917,1,100,62.6,0.5,416.1,,40.789156,-73.954433,11.0,168.0,8.53346016388011,1.410986973710262,6.4525220286398515,6.030925615988895,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2817302,616738.0,1960,1,100,67.2,0.5,1224.3,,,,,,9.50390510758612,1.791759469228055,7.695985340788774,7.11012453107987,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3122352,111500.0,1970,1,100,62.5,0.5,394.0,,,,,,9.453051228782922,1.252762968495368,6.3336348048438325,5.976350909297934,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4043975,95000.0,2011,1,100,58.9,0.4,208.8,,,,,,9.228180290104513,1.7047480922384253,5.938327448694853,5.341376856008484,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5531578,149520.0,1966,1,95,27.0,0.1,84.5,7950.8,40.629909,-73.925133,18.0,728.0,9.375176614429117,1.5260563034950492,5.741720313996593,4.436751534363128,8.981027831516444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2677047,137635.0,1970,1,100,82.3,0.6,381.0,,40.790325,-73.967516,7.0,177.0,8.109525659752872,1.8718021769015913,6.448572888367985,5.942799375126701,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3114463,309449.0,2008,1,100,103.2,0.6,879.7,15150.1,40.781344,-73.980075,7.0,163.0,8.076515327552329,2.653241964607215,7.723252826819543,6.779580940258629,9.625762411575797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2933448,74560.0,1976,1,100,103.9,0.8,357.1,6716.8,40.58409,-73.933173,15.0,622.0,9.391244257682517,2.0794415416798357,6.39024066706535,5.878015854600402,8.812367129626313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2669105,114600.0,1946,1,100,77.7,0.7,384.9,5458.5,,,,,9.468464892185638,1.3862943611198906,6.288416025566912,5.9529835602897005,8.604929305720324,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2587818,139712.0,1965,1,100,71.4,0.3,322.7,,40.578674,-74.000299,13.0,330.0,9.351232110673664,2.517696472610991,6.956545443151569,5.776723099057916,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4954513,173000.0,2010,1,95,99.2,0.4,309.6,9640.9,40.691454,-73.984386,2.0,15.0,9.100860271357362,2.9231615807191558,7.178164022763461,5.735281141715572,9.173769744242575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2931286,65972.0,1920,1,100,73.1,,153.3,1379.5,40.723783,-74.001436,2.0,49.0,6.957497370876951,,6.164366881985445,5.0323967858777685,7.2294763936573405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2712465,285213.0,1914,1,100,70.7,0.0,618.1,3267.5,40.736963,-73.988713,5.0,50.0,7.772331575169614,2.6026896854443837,7.621880865927274,6.426650256665227,8.091780445498378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4881365,114120.0,1954,1,100,95.0,0.9,517.6,,40.629968,-73.946313,14.0,774.0,9.370671910878523,1.0296194171811581,6.427943708745316,6.249202743186691,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4407828,324212.0,1983,1,100,64.6,,0.0,,40.761131,-73.965599,6.0,108.0,8.289539484624141,2.468099531471619,7.508732344569952,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2659192,136189.0,1925,1,100,58.2,0.4,263.9,6090.4,40.77696,-73.977748,7.0,157.0,8.028129059431759,1.8082887711792655,6.28469370598888,5.575570243509278,8.714469039992002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4367209,61246.0,1938,1,100,149.5,0.0,615.8,1831.2,40.851034,-73.928275,12.0,267.0,8.706986763048892,1.308332819650179,6.536836514626557,6.4229222354904,7.512726768638357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2669890,183919.0,1923,1,100,55.2,0.0,515.1,3907.8,40.765636,-73.967824,8.0,122.0,8.338305731356565,1.7404661748405046,6.777532691932163,6.24436105657154,8.270729834780411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3072410,127950.0,1926,1,100,78.2,0.6,429.5,12466.1,40.665347,-73.933809,9.0,355.0,9.163667963777751,1.5686159179138452,6.444925853484402,6.06262174142431,9.43076823915597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2682000,129000.0,1977,1,100,47.9,,0.0,,,,,,9.227394126542011,2.681021528714291,6.352106611607826,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4921989,117150.0,1929,1,100,72.1,0.6,329.7,3075.2,40.773348,-73.978063,7.0,153.0,8.022240916806537,1.7578579175523736,6.3164424043034595,5.798183150077685,8.031125218775973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2771518,78600.0,1964,1,100,96.1,0.8,333.2,46363.5,,,,,9.589666822474653,1.5686159179138452,6.113682179832232,5.808742910292688,10.744267790721342,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2740440,110000.0,1965,1,100,79.8,0.0,582.8,,40.901943,-73.899617,8.0,345.0,9.085003880664885,1.4586150226995167,6.624994410849424,6.36784407432105,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4948342,141954.0,1962,1,100,77.7,0.7,479.3,7743.1,,,,,9.45993109330524,1.410986973710262,6.511596730194272,6.1723267061655855,8.954557403194196,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2796992,62400.0,1927,1,100,96.7,0.7,264.7,,40.692909,-73.99357,2.0,7.0,9.113278659133051,2.028148247292285,6.069813513518959,5.578597109233056,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5093546,133945.0,1929,1,100,81.1,0.6,310.6,4018.5,40.789792,-73.966491,7.0,177.0,8.109826276018477,1.916922612182061,6.279084117606557,5.738505910714586,8.298663977652772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2965595,125348.0,1999,1,100,93.6,0.6,345.9,12293.0,,,,,9.52390946537981,2.4932054526026954,6.717562827807613,5.846149715943123,9.41678527366734,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3522999,76677.0,1923,1,100,60.0,0.5,242.6,4410.5,40.887795,-73.90358,8.0,285.0,9.078407700715356,0.8329091229351039,5.735281141715572,5.49141399650995,8.391743340698822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4413235,89531.0,1928,1,100,70.3,0.6,274.0,2277.8,40.726416,-73.980222,3.0,28.0,6.8501261661455,1.4816045409242156,6.011757250375744,5.6131281063880705,7.730965343840251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4479636,72280.0,1928,1,100,80.8,0.0,362.6,4284.2,40.880053,-73.905121,8.0,289.0,9.069237530998182,1.2809338454620642,6.097399897516651,5.89330029832075,8.362689115818716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2649706,817317.0,1960,1,100,83.0,,2004.4,,40.746043,-73.998333,4.0,93.0,7.337587743538596,,7.603100043085569,7.603100043085569,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2638809,135463.0,1920,1,100,65.2,,556.7,5317.9,40.795352,-73.973126,7.0,183.0,8.58876938990546,,6.618471925163382,6.322026495189462,8.57883376756449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4926046,171000.0,1930,1,100,185.8,1.0,1847.8,,40.846549,-73.923725,5.0,20501.0,8.892061625546935,1.5040773967762742,7.648978082773645,7.5217510212366445,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5836803,59982.0,1900,1,100,18.6,0.0,0.0,1346.5,40.720896,-73.959696,1.0,557.0,9.197255132427527,1.7047480922384253,4.641502115235482,,7.205263912251653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4042578,230000.0,1939,10,100,92.0,0.9,1421.0,,,,,,9.47975663562107,1.1314021114911006,7.472159583649357,7.259116128097101,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4038873,140076.0,1913,1,100,55.6,0.5,366.6,4108.8,40.787045,-73.979196,7.0,171.0,8.14002395246292,1.3862943611198906,6.367157496882476,5.904271335405605,8.320886294055587,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2814626,72000.0,1967,1,100,97.6,0.9,359.4,,,,,,9.518486617560317,1.252762968495368,6.10367653771491,5.884435974349459,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2669053,67987.0,1970,1,100,84.0,0.8,251.6,3093.1,40.883355,-73.90793,8.0,285.0,9.076123029856374,1.3862943611198906,5.835395361458093,5.527840524826286,8.03692910323259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2814689,57834.0,1993,1,100,28.5,0.1,19.0,794.4,,,,,9.512221163827776,1.8562979903656263,4.898585790287632,2.9444389791664403,6.677587112730963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2721694,100750.0,1915,1,100,52.8,,0.0,1175.9,40.716965,-74.00759,1.0,33.0,6.584791392385716,2.4159137783010487,6.139237791397415,,7.06978909082937,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2704799,202586.0,1895,1,100,35.7,0.3,269.7,13571.0,40.783306,-73.980356,7.0,167.0,8.078998258685154,1.308332819650179,6.277207240178711,5.597310230145684,9.51569044208137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4408762,88200.0,1940,1,100,5.8,0.1,28.5,,40.883477,-73.879512,7.0,431.0,8.98682175033189,,3.349904087274605,3.349904087274605,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4587935,296555.0,1953,1,65,145.4,,1893.8,11734.4,40.694015,-73.991472,2.0,9.0,9.11085147347544,-0.35667494393873245,7.57322289043534,7.5463406715494,9.370279977877006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3127319,208952.0,1999,1,100,64.0,0.1,127.2,0.0,,,,,9.586445324777861,2.72785282839839,6.998144278709818,4.845760650906022,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4995673,76116.0,2002,1,100,86.4,0.1,276.6,2183.2,40.752612,-73.982827,5.0,84.0,7.675081857716334,2.4849066497880004,6.428912701069197,5.622572419230658,7.688546969394129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4390608,132300.0,1940,1,100,94.2,0.0,748.6,,,,,,9.546455401949554,1.62924053973028,6.879767242441968,6.618204795470328,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3520092,58280.0,1941,1,100,82.9,0.8,253.7,,,,,,9.430599768110529,1.1939224684724346,5.786897381366708,5.536152466605236,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2743978,126760.0,1927,1,100,43.4,0.2,167.4,,40.823653,-73.924406,4.0,5902.0,8.796036315200814,1.6863989535702288,5.953243334287785,5.120386158055375,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3127498,69540.0,2005,1,100,65.5,,181.0,,40.765461,-73.991235,4.0,135.0,7.994632311431825,,5.829533679961761,5.198497031265826,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2771640,112816.0,1961,1,100,98.4,0.9,494.7,,,,,,9.560926818574357,1.5260563034950492,6.493602542476407,6.203951518233663,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
